0.000000,1.000000,8762.970703,10893.283203
10.000000,11.000000,6228.843750,6741.441406
20.000000,21.000000,3953.216797,7242.513672
30.000000,31.000000,2474.719971,5829.682129
40.000000,41.000000,1883.785645,2840.250244
50.000000,51.000000,1441.789673,2261.205811
60.000000,61.000000,957.136902,2041.713501
70.000000,71.000000,889.563660,1750.870239
80.000000,81.000000,976.623474,1500.381348
90.000000,91.000000,550.771973,1199.843994
